"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.517664572E1,-5.651513100E0,-7.619546890E0,-1.110909581E0
2.518665422E1,-5.586869717E0,-8.118738174E0,-6.787561774E-1
2.519664187E1,-6.171054840E0,-8.018181801E0,1.458068848E0
2.520665026E1,-6.635529995E0,-7.954735279E0,1.394622445E0
2.521664856E1,-6.276399612E0,-7.467514992E0,1.558625340E0
2.522665302E1,-5.828683853E0,-7.074865818E0,1.429338455E0
2.523669222E1,-5.841852188E0,-7.196970463E0,8.271966577E-1
2.524667652E1,-6.156689644E0,-7.832630634E0,2.226607651E-1
2.525665068E1,-6.925228596E0,-7.936778545E0,-1.807622313E-1
2.526667656E1,-7.299921036E0,-8.067262650E0,2.466027737E-1
2.527668791E1,-6.777985096E0,-8.171410561E0,3.363853395E-1
2.528664660E1,-6.495469093E0,-7.803900242E0,-3.148375154E-1
2.529667526E1,-6.584054470E0,-7.152677536E0,-2.883816004E0
2.530669629E1,-5.917269707E0,-6.760028362E0,-1.041477680E0
2.531667883E1,-5.209783077E0,-4.679467201E0,-3.124433160E-1
2.532668022E1,-5.754463673E0,-4.243722439E0,-1.576581836E0
2.533668906E1,-7.366958618E0,-4.474762917E0,-6.691793799E-1
2.534667583E1,-9.530119896E0,-4.541800499E0,3.184288144E-1
2.535664649E1,-1.169447803E1,-4.948814869E0,2.573766708E-1
2.536667576E1,-1.320043087E1,-4.942829609E0,-3.016694188E-1
2.537664564E1,-1.249174690E1,-4.422090530E0,-3.375824392E-1
2.538668349E1,-1.035372543E1,-5.233725071E0,-3.758896589E-1
2.539667776E1,-8.649053574E0,-6.986280441E0,-6.200982332E-1
2.540664610E1,-7.408857346E0,-8.194155693E0,-6.189011335E-1
2.541664326E1,-7.296329498E0,-8.006210327E0,-3.627215624E-1
2.542667772E1,-7.753622055E0,-6.532579422E0,-1.146822572E0
2.543665902E1,-8.001421928E0,-5.036203384E0,-4.884171486E-1
2.544664814E1,-7.758410454E0,-3.743334293E0,1.715445518E0
2.545665183E1,-7.583633900E0,-2.590526342E0,3.575740337E0
2.546664749E1,-6.957550049E0,-1.152808070E0,4.055777550E0
2.547664714E1,-6.410475254E0,5.781996846E-1,3.020285368E0
2.548665849E1,-6.976703644E0,1.644816518E0,1.049857497E0
2.549668095E1,-9.129091263E0,-6.919242740E-1,4.477157295E-1
2.550668756E1,-1.265215874E1,-4.273650169E0,1.051054597E0
2.551668060E1,-1.461779881E1,-6.130353451E0,2.527079821E0
2.552664133E1,-1.200213337E1,-5.658695698E0,3.971980572E0
2.553666668E1,-7.966706276E0,-3.637989521E0,4.437653065E0
2.554664429E1,-5.784391403E0,-1.441309452E0,4.291606426E0
2.555664552E1,-5.971138954E0,-5.518634915E-1,3.576937437E0
2.556667872E1,-5.592854977E0,-1.063025594E0,2.887407303E0
2.557667872E1,-4.164713860E0,-3.714603901E0,3.817554712E0
2.558669806E1,-4.056974888E0,-5.306747913E0,4.420893669E0
2.559667691E1,-6.495469093E0,-4.243722439E0,4.259284973E0
2.560668122E1,-9.015366554E0,-1.307234168E0,3.843890905E0
2.561667987E1,-9.686940193E0,1.508347034E0,5.535394192E0
2.562667853E1,-9.446322441E0,3.159149170E0,6.646304131E0
2.563666337E1,-1.117254257E1,-3.507505357E-1,3.598485231E0
2.564666256E1,-1.104564953E1,-4.808753967E0,2.968810081E0
2.565694410E1,-8.777143478E0,-7.028179169E0,3.701435804E0
2.566665556E1,-2.710236311E0,-4.168305397E0,3.855861902E0
2.567672629E1,2.655169725E0,2.608482838E0,7.517793179E-1
2.568672083E1,4.479551315E0,7.603984833E0,-2.732981205E0
2.569671595E1,4.782417774E0,8.008605003E0,-4.152742863E0
2.570673414E1,4.777629375E0,5.418078423E0,-3.308786631E0
2.571667922E1,5.792770863E0,2.612074137E0,-4.309562966E-2
2.572674014E1,8.434772491E0,3.611653328E0,2.250549555E0
2.573672656E1,1.004607010E1,6.986280441E0,3.289633036E0
2.574673229E1,1.118092155E1,7.485471725E0,3.842693806E0
2.575672802E1,1.347217274E1,6.570886612E0,2.634819031E0
2.576667472E1,1.422155857E1,6.721721172E0,1.392228246E0
2.577672787E1,1.422993755E1,6.901286602E0,2.261323452E0
2.578667091E1,1.492305946E1,8.391676903E0,2.311601639E0
2.579664572E1,1.381693840E1,1.045787334E1,4.800374508E-1
2.580664614E1,9.877279282E0,8.854954720E0,-2.142810524E-1
2.581668414E1,6.944382191E0,6.339846134E0,-1.764526606E0
2.582664714E1,5.973533154E0,6.611588001E0,-5.176264286E0
2.583668099E1,7.129932880E0,7.858967304E0,-5.319916248E0
2.584667329E1,1.098459721E1,7.147889137E0,-2.978386879E0
2.585668387E1,1.453280449E1,6.563704014E0,-1.339555860E0
2.586668156E1,1.537556362E1,4.994304657E0,6.931213737E-1
2.587664768E1,1.794813347E1,4.803965569E0,-4.309562966E-2
2.588667126E1,2.076251793E1,5.154716492E0,1.675941236E-2
2.589669122E1,2.098996544E1,3.039438963E0,1.229422569E0
2.590699026E1,1.984434128E1,3.699041605E-1,2.166752577E0
2.591668191E1,2.005742455E1,1.975216419E-1,8.415619135E-1
2.592668487E1,1.973181343E1,1.693897724E0,1.765723705E0
2.593811799E1,1.604234886E1,1.990778685E0,8.894459605E-1
2.594664903E1,1.604234886E1,1.990778685E0,8.894459605E-1
2.595670187E1,1.513255215E1,1.928529501E0,-1.013944387E0
2.596669103E1,1.653914452E1,1.693897724E0,-7.182605099E-3
2.597669853E1,1.655590439E1,-1.173158810E-1,8.882488012E-1
2.598667483E1,1.664568710E1,-1.426944256E0,1.086967587E0
2.599665068E1,1.790503693E1,-9.145850539E-1,1.756146908E0
2.600665664E1,1.728493881E1,-6.751648784E-1,2.675520420E0
2.601668956E1,1.487996387E1,-1.152808070E0,3.132812977E0
2.602668818E1,1.226549530E1,-2.243366957E0,2.831143618E0
2.603666187E1,1.020408726E1,-3.386598349E0,2.844311714E0
2.604669291E1,8.888473511E0,-4.412513733E0,3.214215755E0
2.605669253E1,7.955932140E0,-5.485116005E0,3.132812977E0
2.606669745E1,8.501810074E0,-6.189011574E0,2.449268341E0
2.607668222E1,1.037766743E1,-6.670246124E0,2.656366825E0
2.608669183E1,1.350808620E1,-7.016208172E0,4.203021049E0
2.609670514E1,1.680849266E1,-7.345410824E0,6.478709698E0
2.610665760E1,1.835514641E1,-8.348581314E0,7.820659637E0
2.611664726E1,1.773624611E1,-9.418789864E0,6.746860504E0
2.612667283E1,1.503199577E1,-9.666589737E0,5.313930511E0
2.613665545E1,1.311064816E1,-8.586804390E0,4.651933670E0
2.614669041E1,1.270961952E1,-7.783549786E0,4.003105164E0
2.615665729E1,1.179024601E1,-7.802703381E0,3.155557871E0
2.616664787E1,1.030224991E1,-7.633912086E0,2.494758129E0
2.617665002E1,9.354146004E0,-7.429207802E0,2.825158119E0
2.618670952E1,9.325415611E0,-7.404068947E0,3.804386616E0
2.619664791E1,7.603984833E0,-7.784746647E0,4.365826607E0
2.620669837E1,5.874173641E0,-8.201337814E0,3.818751812E0
2.621669226E1,5.972336292E0,-8.265981674E0,3.815160513E0
2.622669526E1,8.425195694E0,-8.256404877E0,3.957615376E0
2.623668910E1,1.209191608E1,-8.700529099E0,3.728969097E0
2.624664822E1,1.404319000E1,-9.132682800E0,4.109647274E0
2.625669187E1,1.540549088E1,-8.763975143E0,4.392162800E0
2.626668952E1,1.522353172E1,-7.533355713E0,4.230554581E0
2.627664514E1,1.334049225E1,-6.139930248E0,3.327940464E0
2.628669818E1,8.571242332E0,-5.306747913E0,1.945288897E0
2.629664691E1,7.165845871E0,-6.319495201E0,2.432508945E0
2.630664864E1,5.546168327E0,-7.587224960E0,4.080916882E0
2.631664095E1,4.593276024E0,-8.203732491E0,5.621585369E0
2.632665287E1,4.398148537E0,-8.028955460E0,5.631162167E0
2.633664679E1,4.863820553E0,-6.950367451E0,5.608417511E0
2.634668868E1,7.714118004E0,-6.404489517E0,4.562151432E0
2.635664587E1,1.147660542E1,-6.487089634E0,3.919308186E0
2.636667849E1,1.315374374E1,-7.283161640E0,3.406949043E0
2.637664945E1,1.415691471E1,-8.404845238E0,3.402160645E0
2.638672606E1,1.338598156E1,-9.623494148E0,3.647566319E0
2.639664345E1,1.090319443E1,-1.064462090E1,4.192247391E0
2.640671810E1,6.872556210E0,-1.124077702E1,6.518214226E0
2.641670176E1,2.819172382E0,-1.119768143E1,7.273584843E0
2.642667856E1,4.596867263E-1,-9.485827446E0,6.715735912E0
2.643666014E1,8.092401624E-1,-6.982689381E0,5.398924828E0
2.644666483E1,2.315192938E0,-5.058948040E0,3.921702385E0
2.645672837E1,4.345476151E0,-4.165910721E0,2.242169857E0
2.646665649E1,8.528146744E0,-4.594472885E0,7.110779285E-1
2.647675256E1,1.437957573E1,-6.113594055E0,2.135627985E0
2.648665299E1,1.659421158E1,-7.546523571E0,4.533421040E0
2.649668683E1,1.608664131E1,-8.659827232E0,5.346252441E0
2.650666072E1,1.513494587E1,-9.366117477E0,5.348646641E0
2.651664795E1,1.312261963E1,-9.290699959E0,4.903325081E0
2.652665291E1,1.224035645E1,-8.505401611E0,4.684255600E0
2.653670364E1,1.326028633E1,-7.226897717E0,5.261258125E0
2.654671152E1,1.407670879E1,-6.048950672E0,5.482721806E0
2.655689279E1,1.414853477E1,-5.760449409E0,5.070919037E0
2.656664676E1,1.270961952E1,-7.007828236E0,5.114014626E0
2.657665229E1,1.055004978E1,-7.920019150E0,5.451597214E0
2.658670283E1,9.962273598E0,-7.667430878E0,6.101623058E0
2.659668783E1,1.142991924E1,-8.368931770E0,6.524199486E0
2.660668383E1,1.373194408E1,-1.062067890E1,2.808398485E0
2.661665449E1,1.350569153E1,-9.929951668E0,3.144783974E0
2.662667964E1,1.272757626E1,-8.986636162E0,3.878606796E0
2.663667937E1,1.200692177E1,-7.848193169E0,3.582922935E0
2.664663987E1,1.181897640E1,-6.760028362E0,2.687491417E0
2.665666322E1,1.125514221E1,-6.497863293E0,9.684545994E-1
2.666665106E1,1.201410389E1,-5.748478413E0,3.699041605E-1
2.667666437E1,1.412698746E1,-5.124788761E0,8.714894056E-1
2.668664587E1,1.402643108E1,-5.934029102E0,2.200271368E0
2.669667614E1,1.311064816E1,-6.855796337E0,3.439270735E0
2.670672729E1,1.296220779E1,-7.246051311E0,3.762487888E0
2.671671406E1,1.283531570E1,-7.346607685E0,3.566163540E0
2.672673029E1,1.264856720E1,-7.089231014E0,3.786429882E0
2.673676260E1,1.329260826E1,-6.302735806E0,3.738545895E0
2.674667814E1,1.323993587E1,-5.422866821E0,2.584540844E0
2.675673314E1,1.147421169E1,-4.890156746E0,9.433154464E-1
2.676672629E1,9.853337288E0,-4.153939724E0,1.711854190E-1
2.677673022E1,9.411606789E0,-3.414131641E0,-3.711012751E-2
2.678692068E1,9.807847023E0,-2.961627483E0,-4.429273009E-1
2.679671506E1,1.097262669E1,-2.853888512E0,-1.170764685E0
2.680674545E1,1.009994030E1,-3.272873640E0,-1.128866076E0
2.681673987E1,9.252392769E0,-3.363853455E0,-7.565677166E-1
2.682666902E1,8.986636162E0,-3.095702887E0,2.633621916E-2
2.683671733E1,9.009381294E0,-3.535038710E0,-1.173158810E-1
2.684668818E1,9.204508781E0,-4.214992046E0,-3.004723191E-1
2.685737622E1,8.456320763E0,-4.219780445E0,-2.992752194E-2
2.686664006E1,6.766014099E0,-3.293224335E0,5.027823448E-1
2.687666079E1,5.068524837E0,-2.461239338E0,8.762778044E-1
2.688665214E1,2.779668093E0,-2.430114746E0,8.068459630E-1
2.689668383E1,1.201889277E0,-2.367865562E0,4.094084799E-1
2.690668495E1,1.326387763E0,-1.833958507E0,7.601590157E-1
2.691665245E1,2.698265314E0,-7.805097699E-1,1.039083481E0
2.692665991E1,4.280832767E0,-5.626374111E-2,-3.914519846E-1
2.693676956E1,4.914099216E0,9.540894032E-1,-1.228225470E0
2.694667779E1,3.956418276E0,4.070142806E-1,-1.474828243E0
2.695665410E1,3.057395458E0,-7.422025502E-2,-1.018732786E0
2.696664098E1,3.062183857E0,-1.568202078E-1,-2.896983922E-1
2.697664402E1,2.170343876E0,-9.576806799E-3,-2.585737705E-1
2.698664195E1,1.078587890E0,6.727706790E-1,-8.104372621E-1
2.699667760E1,1.329979062E0,1.307234168E0,-1.024718285E0
2.700665837E1,1.459265947E0,1.343147159E0,-3.471592367E-1
2.701664045E1,1.863885999E0,1.316810966E0,5.566518903E-1
2.702665360E1,2.740163803E0,1.653196216E0,8.834604025E-1
2.703668406E1,3.640383720E0,2.110488892E0,4.967968464E-1
2.704671360E1,3.481169224E0,2.272097349E0,1.723825186E-1
2.705668210E1,2.206256866E0,2.613271236E0,-3.830722719E-2
2.706669768E1,1.416170359E0,3.386598349E0,-6.105214357E-2
2.707669929E1,1.394622445E0,3.660734415E0,2.621650994E-1
2.708672114E1,1.777694821E0,3.314772367E0,4.046200812E-1
2.709667579E1,2.151190281E0,2.851494312E0,3.627215624E-1
2.710727502E1,2.346317768E0,2.974795580E0,2.525882721E-1
2.711671652E1,2.845508814E0,3.448847532E0,1.987187415E-1
2.712666802E1,2.796427488E0,3.977966070E0,-2.382230759E-1
2.713672414E1,2.287659645E0,4.396951199E0,-5.255272985E-1
2.714671929E1,2.211045265E0,4.959589005E0,-3.699041605E-1
2.715672445E1,2.803610086E0,5.694608688E0,9.457096457E-2
2.716671872E1,2.762908697E0,5.785588264E0,-3.603273630E-1
2.717666341E1,3.512293816E0,5.803544998E0,-1.179144382E0
2.718665722E1,4.558559895E0,5.476736546E0,-1.995567083E0
2.719673764E1,4.666299343E0,5.013458252E0,-2.141613483E0
2.720669387E1,5.146336555E0,4.991910458E0,-1.200692177E0
2.721672306E1,6.089652061E0,5.035006046E0,-4.070143029E-2
2.722672495E1,5.080495834E0,4.654327869E0,6.703764945E-2
2.723672576E1,3.651157618E0,4.418499470E0,-4.991910458E-1
2.724667464E1,3.847482204E0,4.624400616E0,-4.836287498E-1
2.725667668E1,6.186617374E0,6.300341606E0,-4.285621047E-1
2.726665710E1,5.991489887E0,6.174646378E0,-6.189011335E-1
2.727666772E1,5.900510311E0,6.057330132E0,-1.443703651E0
2.728665725E1,5.200206280E0,5.755661011E0,-2.515108824E0
2.729672083E1,4.529829502E0,5.431246758E0,-2.619256735E0
2.730666798E1,4.637568474E0,5.260061264E0,-2.768894196E0
2.731672137E1,5.300762653E0,5.310339451E0,-3.190273762E0
2.732666522E1,5.313930511E0,5.682637691E0,-3.359065056E0
2.733666952E1,5.625176907E0,5.825092793E0,-2.922123194E0
2.734669806E1,6.421248913E0,5.452794552E0,-2.631227732E0
2.735673752E1,6.194996834E0,4.669890404E0,-2.534262419E0
2.736667256E1,5.550956726E0,4.237737179E0,-1.832761407E0
2.737674145E1,5.954379559E0,4.144362926E0,-5.901707411E-1
2.738675064E1,6.791152954E0,4.155137062E0,-1.077390742E-2
2.739673814E1,7.406463146E0,3.839102507E0,-6.619967818E-1
2.740668187E1,7.514202118E0,3.229778051E0,-8.750807047E-1
2.741667537E1,7.548917770E0,2.938882589E0,-5.351040959E-1
2.742667552E1,7.175422668E0,3.221398354E0,2.573766708E-1
2.743672214E1,6.330269337E0,3.932476282E0,1.016338587E0
2.744672006E1,5.191826344E0,4.788403511E0,1.121683478E0
2.745670145E1,4.359841347E0,5.262455463E0,7.338228226E-1
2.746673414E1,4.139574528E0,5.166687489E0,-2.394201700E-3
2.747672064E1,4.527435303E0,4.704606533E0,-9.277531505E-1
2.748666895E1,4.995501995E0,3.912125587E0,-1.748964310E0
2.749667010E1,5.145139217E0,2.831143618E0,-1.962048292E0
2.750667568E1,5.765237808E0,2.035071373E0,-1.953668594E0
2.751671995E1,6.373364925E0,2.438494444E0,-1.577778935E0
2.752669379E1,5.948394299E0,2.608482838E0,-1.236605167E0
2.753667087E1,5.208585739E0,2.090138197E0,-4.453215301E-1
2.754673660E1,5.694608688E0,2.018311977E0,2.466027737E-1
2.755673422E1,6.594828606E0,1.856703401E0,8.212111592E-1
2.756671610E1,7.200561523E0,1.018732786E0,1.052251697E0
2.757668829E1,6.398504257E0,-1.963245392E0,8.224082589E-1
2.758666610E1,3.907337189E0,-2.869450808E0,1.079784989E0
2.759673468E1,3.040636063E0,-2.250549555E0,2.327163935E0
2.760672510E1,3.041833162E0,-8.607155085E-1,3.186682463E0
2.761672452E1,2.285265446E0,5.961562395E-1,3.149572372E0
2.762666241E1,2.219424963E0,1.441309452E0,2.722207308E0
2.763666318E1,3.398569345E0,2.038662672E0,9.085995555E-1
2.764671622E1,4.137180328E0,3.113659382E0,-8.894459605E-1
2.765674518E1,4.492719650E0,3.744531393E0,-2.060210466E0
2.766667564E1,3.216609955E0,3.069366693E0,-2.896984100E0
2.767666114E1,2.321178436E0,2.859874010E0,-2.777273893E0
2.768672422E1,3.069366693E0,2.822763920E0,-1.672349930E0
2.769667625E1,4.351461411E0,2.725798607E0,-6.165069342E-1
2.770672368E1,5.583278179E0,2.977189779E0,-3.232172132E-2
2.771666425E1,6.785167694E0,3.432088137E0,2.681505978E-1
2.772675702E1,7.441178799E0,3.356670856E0,1.472434103E-1
2.773666352E1,7.048529625E0,3.026270866E0,-7.338228226E-1
2.774673479E1,6.060921669E0,3.624821424E0,-1.207874775E0
2.775673245E1,5.573701382E0,4.780023575E0,-1.019929886E0
2.776671079E1,5.371391296E0,5.412093163E0,-6.356605291E-1
2.777673925E1,4.769249916E0,5.306747913E0,-3.435679376E-1
2.778673695E1,4.936843872E0,4.726154327E0,-1.197100803E-2
2.779673633E1,5.693411827E0,3.847482204E0,-1.735796183E-1
2.780674356E1,5.827486992E0,2.548627615E0,-1.304839998E-1
2.781667418E1,5.518634796E0,1.541865945E0,-4.955997467E-1
2.782673102E1,6.337451935E0,1.183932781E0,-2.382230759E-1
2.783665845E1,7.715314865E0,1.672349930E0,3.806780577E-1
2.784672806E1,8.809465408E0,2.853888512E0,9.397241473E-1
2.785674056E1,1.048061752E1,3.284844637E0,1.903390408E0
2.786664972E1,1.022443867E1,2.339135170E0,2.070984364E0
2.787665622E1,9.240421295E0,1.171961784E0,2.566584110E0
2.788665233E1,8.671798706E0,2.466027737E-1,2.861071110E0
2.789664652E1,6.344634533E0,-7.062895298E-1,4.381389022E-1
2.790665506E1,2.341529369E0,-1.927332431E-1,-3.782838583E-1
2.791668941E1,3.272873640E0,8.882488012E-1,7.924807668E-1
2.792794622E1,7.618350029E0,7.661445439E-2,2.394201756E-1
2.793730243E1,1.138442898E1,-1.663970232E0,5.985504016E-3
2.794835174E1,1.497453499E1,-3.314772367E0,3.303998411E-1
2.795751556E1,1.719635391E1,-3.974374771E0,4.465186298E-1
2.796709306E1,1.605910873E1,-4.118026733E0,-1.915361360E-2
2.797688254E1,1.083495998E1,-4.079719543E0,-1.005564705E-1
2.798677501E1,7.105990410E0,-2.758120298E0,3.866635859E-1
2.799672640E1,7.145494938E0,-1.156399369E0,1.347935557E0
2.800669392E1,8.511386871E0,-1.804031014E0,1.738190413E0
2.801668053E1,1.037407589E1,-3.796006680E0,7.386112213E-1
2.802667484E1,1.439154625E1,-4.732139587E0,6.643909812E-1
2.803669706E1,1.934874153E1,-3.864241600E0,1.582567334E0
2.804667660E1,1.940021706E1,-3.138798475E0,1.887827992E0
2.805666410E1,1.443583870E1,-2.634819031E0,-2.920926213E-1
2.806665506E1,1.174834728E1,-9.097966552E-1,-1.984793186E0
2.807667310E1,1.102888966E1,1.891419291E-1,-2.445677042E0
2.808666439E1,1.291911221E1,5.422866940E-1,-2.201468468E0
2.809666269E1,1.576701546E1,6.224924326E-2,-2.850297213E0
2.810665272E1,1.717121506E1,-1.110909581E0,-3.755305290E0
2.811666597E1,1.744415283E1,-3.087323189E0,-2.947262287E0
2.812666532E1,1.936071205E1,-4.532223701E0,-1.432929754E0
2.813666154E1,1.903749466E1,-5.310339451E0,-1.065419763E-1
2.814668707E1,1.245104599E1,-5.462371349E0,3.603273630E-1
2.815668814E1,9.846154213E0,-3.481169224E0,-1.981201887E0
2.816667829E1,1.199495029E1,-1.721431017E0,-1.905784607E0
2.817667808E1,1.431014347E1,-2.388216257E0,-1.758541107E0
2.818666526E1,1.629254341E1,-3.527856112E0,-2.023100376E0
2.819666076E1,1.818994713E1,-4.444835663E0,-2.849099934E-1
2.820667451E1,1.799721336E1,-6.015431881E0,1.309628367E0
2.821668098E1,1.838627243E1,-7.426813602E0,2.970007181E0
2.822668050E1,1.775420189E1,-7.712920666E0,3.931279182E0
2.823668680E1,1.680490112E1,-6.865373611E0,4.665102005E0
2.824666780E1,1.629254341E1,-5.777208805E0,4.837484360E0
2.825667499E1,1.454956341E1,-5.357026100E0,4.062960148E0
2.826668548E1,1.362300777E1,-4.991910458E0,3.112462282E0
2.827669393E1,1.507030296E1,-4.569334030E0,3.475183725E0
2.828667886E1,1.657386208E1,-4.989516258E0,3.252522945E0
2.829669227E1,1.579454899E1,-5.178658485E0,2.734178305E0
2.830668636E1,1.392587376E1,-4.868608952E0,2.351106167E0
2.831667107E1,1.270842266E1,-4.667496204E0,2.421735048E0
2.832666039E1,1.201290703E1,-4.438849926E0,2.431311846E0
2.833665513E1,1.178306389E1,-4.496310711E0,2.079364061E0
2.834667758E1,1.226190376E1,-5.109226227E0,1.778891921E0
2.835667905E1,1.284130096E1,-5.810727596E0,1.795651317E0
2.836668938E1,1.306276417E1,-6.150704384E0,2.416946650E0
2.837666870E1,1.190875912E1,-6.047753334E0,2.753331900E0
2.838665923E1,9.866505623E0,-5.947196960E0,2.437297344E0
2.839668936E1,8.121131897E0,-6.013037682E0,2.412158251E0
2.840668452E1,8.124723434E0,-5.807136059E0,2.558204412E0
2.841668646E1,8.623914719E0,-5.566518784E0,2.285265446E0
2.842666465E1,9.640253067E0,-5.240907669E0,1.638831019E0
2.843667418E1,1.033696556E1,-4.887762547E0,1.240196466E0
2.844669735E1,1.075714779E1,-4.413711071E0,5.614402890E-1
2.845667488E1,1.064462090E1,-4.011485100E0,-1.436520964E-1
2.846666995E1,8.961497307E0,-4.373009205E0,-4.584896266E-1
2.847665978E1,8.474276543E0,-4.453215122E0,-2.561795712E-1
2.848664900E1,8.924386978E0,-4.808753967E0,-8.176198602E-1
2.849667834E1,9.318233490E0,-5.102043629E0,-1.662773132E0
2.850667862E1,9.402029991E0,-4.991910458E0,-1.731007814E0
2.851666473E1,7.734468460E0,-5.070919037E0,-3.950432837E-1
2.852667082E1,6.554127216E0,-5.118803024E0,8.367735147E-1
2.853667521E1,8.608352661E0,-4.256890774E0,2.750937700E0
2.854668171E1,9.406818390E0,-4.299986362E0,4.604049683E0
2.855667985E1,9.464279175E0,-4.922478676E0,3.143586874E0
2.856668478E1,1.048301220E1,-5.734113216E0,8.140285611E-1
2.857668182E1,1.030464458E1,-6.094440460E0,1.197100803E-2
2.858668019E1,9.697713852E0,-5.792770863E0,5.219359994E-1
2.859668847E1,9.692925453E0,-5.279214859E0,9.445125461E-1
2.860668413E1,1.054645824E1,-4.716577530E0,1.060631394E0
2.861668485E1,1.189559078E1,-4.349067211E0,1.137245774E0
2.862666368E1,1.309628296E1,-4.423287868E0,1.057040095E0
2.863667301E1,1.399770069E1,-4.801571369E0,1.157596469E0
2.864666250E1,1.350329781E1,-5.358223438E0,6.584054828E-1
2.865667028E1,1.271321106E1,-4.896142483E0,1.520318091E-1
2.866665838E1,1.305917358E1,-3.439270735E0,5.662286878E-1
2.867666832E1,1.366610336E1,-2.328361034E0,1.212663174E0
2.868665715E1,1.396657562E1,-1.954865694E0,1.039083481E0
2.869667622E1,1.457350540E1,-1.725022316E0,3.064578176E-1
2.870667783E1,1.607945824E1,-1.350329757E0,-1.759738177E-1
2.871668102E1,1.769913673E1,-1.194706678E0,7.062894851E-2
2.872667918E1,1.674025917E1,-1.657984734E0,-3.950432837E-1
2.873668070E1,1.477940750E1,-2.056619167E0,-1.820790410E0
2.874667199E1,1.436880112E1,-9.600749016E-1,-1.574187636E0
2.875667785E1,1.414374638E1,1.914164305E0,-8.786720037E-1
2.876666823E1,1.294305420E1,4.395754337E0,2.980781198E-1
2.877665807E1,1.175553036E1,5.427655220E0,1.732204914E0
2.878664999E1,1.244745445E1,6.149507046E0,2.506729126E0
2.879667316E1,1.340154362E1,6.878541470E0,1.022324085E0
2.880667588E1,1.354878712E1,7.246051311E0,-6.823474914E-2
2.881667493E1,1.238640213E1,8.095993042E0,-1.459265947E0
2.882666180E1,1.047702694E1,9.463082314E0,-3.089717388E0
2.883667582E1,9.512163162E0,1.004607010E1,-2.292448044E0
2.884668144E1,9.773131371E0,1.049378586E1,-7.362170219E-1
