"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.424668019E1,-3.117156029E-1,-8.321595192E-2,-1.485547781E0
3.425668388E1,1.999683380E-1,2.990634441E-1,-2.126626015E0
3.426668452E1,4.171714783E-1,5.553019047E-1,-1.485135794E0
3.427669156E1,4.614515305E-1,5.631890297E-1,-1.536035538E-2
3.428668521E1,6.810555458E-1,-1.374979019E-1,7.150568962E-1
3.429668252E1,1.048521519E0,-8.403005600E-1,7.537226677E-1
3.430666819E1,1.114422321E0,-9.352936745E-1,5.590357780E-1
3.431665587E1,4.163999557E-1,-1.345943689E0,-7.696228027E-1
3.432666904E1,3.964710236E-2,-1.822386980E0,-2.597312450E0
3.433667545E1,-4.133777618E-1,-1.753448725E0,-4.616143703E0
3.434666116E1,-7.529301643E-1,-1.019303322E0,-5.770525455E0
3.435665853E1,-1.289895535E0,-1.456689835E-2,-5.710447311E0
3.436666822E1,-3.796068430E0,9.024877548E-1,-1.631366730E0
3.437667739E1,-3.917200565E0,-1.090459824E-1,4.040684700E-1
3.438667828E1,-3.190598488E0,-1.358687401E0,-3.694529533E-1
3.439667821E1,-3.319773197E0,-2.460072994E0,-2.131895781E0
3.440666742E1,-3.821841478E0,-2.700894594E0,-3.702861071E0
3.441666049E1,-4.668150902E0,-2.306773424E0,-4.395190716E0
3.442665362E1,-5.155179024E0,-2.035752773E0,-3.775469780E0
3.443664982E1,-3.797537327E0,-1.640944958E0,-2.283048868E0
3.444666417E1,-2.399003983E0,-1.277039528E0,-2.325326204E0
3.445668342E1,-1.708157063E0,-1.164919138E0,-3.011852026E0
3.446668497E1,-6.411542892E-1,-8.976588249E-1,-3.417176247E0
3.447668209E1,-4.325885773E-1,-1.243598938E0,-3.889654160E0
3.448668113E1,-1.350726128E0,-2.277171850E0,-4.017204285E0
3.449668094E1,-2.459694386E0,-3.167906284E0,-3.933308125E0
3.450668781E1,-4.472916126E0,-4.011253834E0,-3.787082911E0
3.451668201E1,-6.380983353E0,-4.518249035E0,-4.449066162E0
3.452667169E1,-7.968859196E0,-4.584562778E0,-4.820134640E0
3.453666437E1,-7.835244656E0,-3.987845421E0,-4.484156132E0
3.454667170E1,-4.951404572E0,-3.320028782E0,-3.232897758E0
3.455666191E1,-2.954501629E0,-2.868766546E0,-2.696476698E0
3.456665287E1,-2.093611717E0,-2.383724689E0,-2.404074430E0
3.457667033E1,-1.294154644E0,-1.895124435E0,-2.575465918E0
3.458667373E1,-1.196280003E0,-2.042769432E0,-3.333857775E0
3.459667510E1,-1.837759495E0,-2.125825644E0,-3.474526882E0
3.460666495E1,-2.066906929E0,-1.518434525E0,-2.617425203E0
3.461665492E1,-1.416477680E0,-1.145017385E0,-9.879236221E-1
3.462666559E1,-5.736908913E-1,-8.939137459E-1,2.602624893E-2
3.463667144E1,5.286035538E-1,-4.688367844E-1,2.669067383E-1
3.464667377E1,8.338112831E-1,-2.796649933E-2,-9.397010803E-1
3.465666505E1,-1.331992149E-1,-4.297180176E-1,-2.835072756E0
3.466665507E1,-1.152043343E0,-8.663816452E-1,-5.002879143E0
3.467664958E1,-2.028169394E0,-4.822406769E-1,-5.772220612E0
3.468664703E1,-1.279516697E0,1.178917885E-1,-4.865366459E0
3.469664647E1,-1.355357170E-1,1.568727493E-1,-6.136097908E-1
3.470668569E1,6.521239281E-1,2.596869469E-1,9.703702927E-1
3.471670087E1,1.161225796E0,3.447222710E-1,1.090754032E0
3.472670518E1,8.226561546E-1,1.844930649E-2,-7.144117355E-2
3.473669046E1,-3.414359093E-1,-3.088512421E-1,-1.332656860E0
3.474670672E1,-1.129630089E0,-2.230792046E-1,-2.141832829E0
3.475671764E1,-8.892164230E-1,2.123479843E-1,-3.013225555E0
3.476672868E1,-1.089558601E-1,4.530758858E-1,-3.885406256E0
3.477674071E1,6.619563103E-1,3.846983910E-1,-4.726369858E0
3.478671596E1,1.430840492E0,2.394375801E-1,-4.447351933E0
3.479668962E1,1.856835365E0,9.630537033E-2,-3.192872524E0
3.480668732E1,1.743886948E0,8.746862411E-3,-1.745923996E0
3.481670427E1,1.424190521E0,-2.731738091E-1,-3.702545166E-1
3.482668678E1,1.028843880E0,-2.059342861E-1,-3.939967155E-1
3.483670955E1,8.007740974E-1,-1.839981079E-1,-2.262359619E0
3.484671402E1,9.171767235E-1,-3.660907745E-1,-3.504879713E0
3.485670548E1,2.008199692E-1,-5.124518871E-1,-4.005346298E0
3.486667404E1,2.425799370E-1,-4.483046532E-1,-4.345729351E0
3.487667776E1,8.061718941E-1,-6.079938412E-1,-4.609388828E0
3.488667950E1,-3.041524887E-1,-8.597586155E-1,-4.345085621E0
3.489667993E1,-2.191814899E0,-1.565070152E0,-4.871938229E0
3.490667011E1,-2.750964165E0,-1.648786545E0,-4.657352448E0
3.491665791E1,-1.456842422E0,-6.199574471E-1,-3.638030291E0
3.492665852E1,5.411434174E-2,5.911433697E-1,-2.815217972E0
3.493664948E1,4.076223373E-1,3.992617130E-1,-2.396939754E0
3.494666636E1,4.145574570E-1,-4.348738194E-1,-2.255452633E0
3.495666517E1,-5.034303665E-2,-9.549324512E-1,-2.771749258E0
3.496666669E1,-1.058790207E0,-1.835039854E0,-3.198167086E0
3.497666322E1,-1.988945484E0,-2.702962875E0,-3.362144232E0
3.498665872E1,-2.099684238E0,-3.087740898E0,-3.491340876E0
3.499665267E1,-1.395356655E0,-3.020683527E0,-3.016445160E0
3.500668096E1,-6.375360489E-2,-2.330842018E0,-1.229104519E0
3.501666589E1,1.012328148E0,-1.815229297E0,1.129650593E0
3.502665848E1,5.835371017E-1,-2.666689396E0,-5.811657906E-1
3.503667102E1,1.222610474E-2,-3.115903378E0,-2.291396618E0
3.504667658E1,7.732024193E-1,-3.339910269E0,-3.228917599E0
3.505694062E1,3.365181446E0,-3.298716545E0,-3.009088755E0
3.506679592E1,4.981843472E0,-1.891956568E0,-3.098136425E0
3.507672620E1,4.165437698E0,-4.494805336E-1,-3.052553177E0
3.508669205E1,1.010573864E0,-2.676339149E-1,-3.399602652E0
3.509668759E1,-2.090158939E0,-1.363830805E0,-4.051162243E0
3.510667154E1,-3.097379208E0,-2.322143078E0,-5.613655567E0
3.511667639E1,6.139297485E-1,-2.803334713E0,-9.143978119E0
3.512668315E1,7.836844444E0,-2.516479969E0,-1.156540489E1
3.513668926E1,1.411664200E1,2.580041885E-1,-1.059365463E1
3.514668487E1,1.890353012E1,3.851196766E0,-8.457546234E0
3.515667377E1,1.943414688E1,6.379605293E0,-6.696206093E0
3.516697345E1,1.488157177E1,6.822532654E0,-4.139198780E0
3.517711916E1,1.022541809E1,5.355365276E0,-1.131008387E0
3.518688903E1,5.923611641E0,3.403933048E0,2.311014175E0
3.519677352E1,3.330635071E0,1.627110720E0,2.746609926E0
3.520672162E1,2.103311539E0,1.004242897E0,3.080558777E0
3.521668893E1,2.897940636E0,1.665180445E0,1.694339037E0
3.522666778E1,4.821975708E0,2.925618649E0,4.290888309E-1
3.523666904E1,5.726162910E0,3.926751137E0,3.859148026E-1
3.524665735E1,6.172705650E0,4.539735794E0,7.927584648E-1
3.525677970E1,6.613533020E0,5.181508064E0,1.247655153E0
3.526671680E1,6.925474167E0,5.490986347E0,2.130594730E0
3.527668131E1,6.975841522E0,5.602875710E0,2.799421787E0
3.528666778E1,7.044436455E0,5.764658928E0,2.462904692E0
3.529667534E1,6.805408478E0,5.282429695E0,1.638756990E0
3.530666670E1,5.368643761E0,4.681274891E0,1.016669512E0
3.531667867E1,4.097154617E0,4.669728756E0,3.657248020E-1
3.532668203E1,3.880169868E0,4.805278301E0,-7.685551643E-1
3.533668658E1,4.384233475E0,4.528827190E0,-2.345775843E0
3.534666578E1,5.104197502E0,4.765394688E0,-3.177955627E0
3.535666123E1,6.085328102E0,4.994995117E0,-4.176353455E0
3.537004331E1,5.460741997E0,4.572685719E0,-4.378981113E0
3.538674048E1,5.082334518E0,4.448579788E0,-4.144381046E0
3.539665075E1,6.029530525E0,4.556570053E0,-3.494732618E0
3.540670321E1,6.579463959E0,4.563345432E0,-2.031698227E0
3.541665886E1,6.399899483E0,4.285618305E0,-3.198440075E-1
3.542667740E1,6.224687576E0,3.637145281E0,7.461960316E-1
3.543664971E1,6.335998535E0,2.438380003E0,1.200007677E0
3.544665917E1,5.997793198E0,9.257371426E-1,1.426177740E0
3.545666983E1,3.974720955E0,7.633912563E-1,6.843242645E-1
3.546669313E1,2.968610764E0,1.337977648E0,-1.822449207E0
3.547672990E1,3.128200531E0,1.689213514E0,-3.616519928E0
3.548861175E1,3.646580696E0,2.006970882E0,-3.928788662E0
3.549665063E1,3.843158722E0,2.272825003E0,-3.849768162E0
3.550665113E1,3.627143860E0,1.766585350E0,-3.777815819E0
3.551707840E1,2.892040253E0,1.014205456E0,-3.460069180E0
3.552665183E1,2.355718613E0,3.471934795E-1,-2.982711077E0
3.553669475E1,2.090142250E0,1.154537201E-1,-2.602330208E0
3.554667221E1,1.595056534E0,1.810827255E-1,-1.991856694E0
3.555665686E1,8.093585968E-1,1.167445183E-1,-1.567642808E0
3.556669536E1,-1.142263412E-1,-2.015068531E-1,-1.604794383E0
3.557665217E1,-5.818986893E-1,-5.431149006E-1,-2.347993374E0
3.558666448E1,-7.224278450E-1,-4.201092720E-1,-3.256532192E0
3.559666402E1,-2.230396271E-1,-5.153512955E-2,-3.668839931E0
3.560665382E1,1.106900215E0,-1.138062477E-1,-3.388434410E0
3.561665510E1,1.588354111E0,-1.822743416E-1,-2.853839874E0
3.562665375E1,1.182060242E0,-4.454660416E-1,-2.102554560E0
3.563703117E1,1.635456085E-1,-1.242672920E0,-1.591787577E0
3.564667767E1,-1.670228004E0,-2.155174732E0,-1.245954514E0
3.565666821E1,-2.886665821E0,-2.310532808E0,-8.149498701E-1
3.566665752E1,-3.035750866E0,-1.605578661E0,1.322212219E-1
3.567671679E1,-1.562146664E0,-1.222829103E0,6.167325974E-1
3.568685560E1,-6.276535988E-1,-1.421343803E0,3.296680450E-1
3.569665844E1,-9.950561523E-1,-1.872567177E0,-4.452046156E-1
3.570667929E1,-1.539175034E0,-2.278438807E0,-8.599205017E-1
3.571669206E1,-1.435318947E0,-2.312590837E0,-1.637331128E0
3.572664256E1,-1.824247837E0,-1.506940603E0,-2.448442936E0
3.573668256E1,-3.002823353E0,-1.911960125E0,-3.369218826E0
3.574668010E1,-3.947335243E0,-2.447410822E0,-2.926214695E0
3.575664725E1,-2.686022282E0,-1.738353491E0,-1.001615047E0
3.576665113E1,5.918731689E-1,-7.072982788E-1,7.707202435E-1
3.577664602E1,2.138278961E0,-7.696852684E-1,2.955424786E-1
3.578664925E1,1.639428139E0,-1.190087080E0,-1.336766481E0
3.579664160E1,3.208055496E-1,-1.390731812E0,-2.012975931E0
3.580664444E1,1.196718216E-1,-9.606325626E-1,-1.456022382E0
3.581664848E1,-2.588939667E-2,-7.752695084E-1,-1.233340502E-1
3.582664075E1,-8.949761391E-1,-1.605416059E0,9.237276316E-1
3.583668940E1,-1.662212372E0,-1.556350470E0,2.304081202E0
3.584668002E1,-1.218125820E0,-9.057774544E-1,3.601652622E0
3.585664371E1,1.756649017E-1,-6.349387169E-1,4.256524563E0
3.586673229E1,1.098066330E0,-3.697667122E-1,3.879785538E0
3.587666056E1,1.725375175E0,-7.850170135E-3,3.177547455E0
3.588673936E1,2.039665222E0,2.945976257E-1,2.605972767E0
3.589668602E1,-2.569198608E-2,-1.000042439E0,1.838819861E0
3.590672329E1,-3.037134647E0,-2.925549746E0,-3.068125844E-1
3.591675167E1,-4.378728867E0,-2.545067549E0,-1.688195229E0
3.592673748E1,-3.897783279E0,-1.146697521E0,-8.093857169E-1
3.593667721E1,-2.953138828E0,-9.766960144E-1,8.809019923E-1
3.594666809E1,-2.625175953E0,-1.371891499E0,2.413613081E0
3.595671413E1,-2.685742855E0,-1.040995121E0,3.031141758E0
3.596673898E1,-1.837069511E0,-5.451827049E-1,2.608526707E0
3.597673356E1,-4.215526581E-1,-3.316388130E-1,1.978096843E0
3.598672725E1,-3.952693939E-2,-1.066662312E0,1.881380081E0
3.599672429E1,-2.667557716E0,-2.149260521E0,2.311076164E0
3.600672202E1,-4.273369789E0,-2.656687021E0,1.509671688E0
3.601667029E1,-4.236810684E0,-2.063859940E0,6.300567389E-1
3.602665948E1,-3.277478695E0,-7.906708717E-1,6.156803370E-1
3.603672075E1,-2.341963768E0,-3.892955780E-1,6.134902239E-1
3.604668671E1,-1.906676769E0,-6.017789841E-1,3.979799747E-1
3.605667602E1,-1.213811398E0,-5.510792732E-1,-5.734336376E-2
3.606666948E1,-4.332299232E-1,-9.973812103E-2,-2.565688491E-1
3.607673163E1,5.906629562E-2,1.462025642E-1,1.742062569E-1
3.608673556E1,-9.751086235E-1,-6.938672066E-1,1.139625311E0
3.609675190E1,-3.031970501E0,-2.965402603E0,1.102086782E0
3.610673159E1,-4.744764328E0,-3.701585293E0,-2.920324206E-1
3.611672617E1,-5.442735195E0,-2.230071068E0,-7.535030842E-1
3.612672844E1,-3.944408178E0,-1.107572556E0,-1.002841473E0
3.613667609E1,-3.472083569E0,-1.165184975E0,-5.514028668E-1
3.614671379E1,-3.737475395E0,-1.764103413E0,-2.248842716E-1
3.615671525E1,-3.833251238E0,-1.926780701E0,1.342296153E-1
3.616668502E1,-3.722233057E0,-1.976951122E0,1.636123508E-1
3.617668548E1,-3.660727024E0,-2.082570076E0,8.741174638E-2
3.618666117E1,-3.692346096E0,-2.105423450E0,-2.365934402E-1
3.619666640E1,-4.223794937E0,-2.504181623E0,-7.820605040E-1
3.620670498E1,-4.565658569E0,-2.750878572E0,-1.423616529E0
3.621882971E1,-4.034566879E0,-2.446524382E0,-1.916328788E0
3.623668125E1,-3.537097931E0,-2.043267012E0,-1.220513344E0
3.624666221E1,-4.187293053E0,-2.556702614E0,-2.578314245E-1
3.625666682E1,-4.454733372E0,-3.142228365E0,6.346861720E-1
3.626668283E1,-4.540725708E0,-3.422753334E0,1.319035053E0
3.627666998E1,-4.860762596E0,-3.519125938E0,1.162633419E0
3.628668990E1,-5.165590763E0,-3.616219521E0,2.068722248E-1
3.629666425E1,-5.066781998E0,-3.706181526E0,-4.772650003E-1
3.630666709E1,-4.640232086E0,-3.377406120E0,-1.046782851E0
3.631666775E1,-3.866403103E0,-2.677764893E0,-7.225713730E-1
3.632672390E1,-1.688403606E0,-1.185303211E0,8.374509811E-1
3.633671886E1,-1.738855362E0,-1.614657044E0,1.821237564E0
3.634666836E1,-2.808172703E0,-2.993939877E0,1.287820339E0
3.635667109E1,-3.145085335E0,-3.829414368E0,9.586725831E-1
3.636666036E1,-3.206783295E0,-3.689280033E0,1.034798980E0
3.637667286E1,-3.418043613E0,-3.244888544E0,7.428846359E-1
3.638672402E1,-3.221669674E0,-2.798696518E0,5.884258747E-1
3.639669659E1,-2.196091652E0,-2.059479713E0,7.432320118E-1
3.640665621E1,-1.024685860E0,-1.336549759E0,1.122792959E0
3.641671090E1,6.592636108E-1,-7.559870481E-1,1.487582445E0
3.642670306E1,2.486987114E0,-3.687661886E-2,1.644456625E0
3.643671733E1,2.617837906E0,7.810682058E-3,1.790027618E0
3.644671698E1,1.618483543E0,-5.611433387E-1,2.341089725E0
3.645668267E1,-2.350378036E-1,-1.431915045E0,3.085765839E0
3.646673167E1,-2.357171059E0,-2.109613657E0,3.115935564E0
3.647671717E1,-3.268906593E0,-2.099387646E0,2.544109344E0
3.648672929E1,-3.015223503E0,-1.798957705E0,2.068455696E0
3.649671494E1,-1.873365402E0,-1.194395304E0,2.091861248E0
3.650673686E1,2.570018768E-1,-6.464889050E-1,1.760038614E0
3.651667379E1,1.926753998E0,-3.380805254E-1,2.028020859E0
3.652673029E1,3.497688293E0,-2.042822838E-1,2.772409439E0
3.653672579E1,4.071852684E0,1.998333931E-1,3.319329739E0
3.654671056E1,1.942896843E0,-1.785323620E-1,2.782979965E0
3.655671367E1,-1.746889591E0,-1.958839893E0,-4.988956451E-2
3.656674021E1,-3.667908669E0,-3.515045404E0,-3.459076405E0
3.657667536E1,-2.961233139E0,-3.951978445E0,-4.190542221E0
3.658666448E1,-1.264683723E0,-4.081910133E0,-1.297822714E0
3.659669625E1,7.052650452E-1,-4.413725376E0,2.774910212E0
3.660664752E1,1.881446838E0,-5.490520954E0,5.740578651E0
3.661664798E1,2.961770058E0,-6.309054375E0,5.208485603E0
3.662664317E1,4.931610107E0,-6.263758183E0,3.209762812E0
3.663664513E1,6.632477760E0,-5.755001545E0,2.586422920E0
3.664664863E1,8.057888985E0,-4.966699123E0,3.767705441E0
3.665668936E1,8.184614182E0,-4.833056927E0,4.217927933E0
3.666665075E1,7.066429138E0,-5.329771996E0,4.375056267E0
3.667664809E1,5.917642117E0,-5.658135891E0,5.317831993E0
3.668672452E1,5.005772114E0,-6.007711411E0,7.867849827E0
3.669675398E1,4.635755062E0,-7.012284279E0,1.009163189E1
3.670667179E1,5.415104866E0,-7.493421078E0,1.236899376E1
3.671672709E1,5.816244602E0,-6.907394409E0,1.408624840E1
3.672667063E1,5.714410782E0,-5.730554104E0,1.367455864E1
3.673673940E1,6.262504578E0,-4.583182335E0,1.092445469E1
3.674671967E1,6.554476738E0,-3.625430584E0,7.708624840E0
3.675671586E1,5.703101158E0,-2.805077553E0,4.773190022E0
3.676667275E1,5.065957069E0,-1.809566021E0,1.651828527E0
3.677666513E1,5.527983665E0,-6.368422508E-1,-9.566640854E-2
3.678697452E1,6.417768478E0,4.590940475E-1,-2.654124498E-1
3.679670179E1,7.214647293E0,4.908051491E-1,5.676292181E-1
3.680668348E1,7.592241287E0,-3.075132370E-1,1.597525597E0
3.681665202E1,7.105157852E0,-5.797896385E-1,2.900178432E0
3.682664786E1,6.304931641E0,-9.184236526E-1,3.191421986E0
3.683672817E1,5.324467659E0,-1.934351921E0,3.845068455E0
3.684668917E1,3.854527473E0,-3.022442818E0,4.280036926E0
3.685667432E1,2.997872353E0,-3.482207298E0,4.438380241E0
3.686669294E1,3.784477234E0,-3.429677486E0,4.483543396E0
3.687664344E1,4.471990585E0,-2.643846035E0,4.713821411E0
3.688665575E1,6.068264961E0,-2.206229210E0,3.877321005E0
3.689671040E1,7.047712326E0,-1.506815434E0,2.698569775E0
3.690668129E1,6.841893196E0,-1.078407288E0,2.600938797E0
3.691668075E1,6.917260170E0,-9.774074554E-1,2.324998379E0
3.692667767E1,7.727963448E0,-2.000642300E0,1.675472379E0
3.693665571E1,6.855093002E0,-3.261891842E0,1.347858429E0
3.694667790E1,4.056207657E0,-3.275446177E0,1.966251016E0
3.695664190E1,2.338961601E0,-3.257117510E0,2.112154722E0
3.696669052E1,-3.505229950E-2,-3.007204294E0,3.353046656E0
3.697664167E1,2.337923050E-1,-3.396611691E0,4.262818813E0
3.698665302E1,9.205980301E-1,-2.914860010E0,4.159651756E0
3.699664390E1,1.563088417E0,-2.052031517E0,2.836046934E0
3.700667367E1,1.017609596E0,-2.011898994E0,1.267045379E0
3.701665586E1,6.998634338E-2,-2.183170080E0,3.394645452E-1
3.702670498E1,-1.258459091E-1,-1.431056261E0,9.263157845E-2
3.703666644E1,-8.527660370E-2,-1.065183163E0,6.856493950E-1
3.704670025E1,-2.133827209E-1,-6.870131493E-1,2.249369383E0
3.705673363E1,-9.652380943E-1,1.664209366E-2,3.231058121E0
3.706670171E1,-1.799324512E0,8.934922218E-1,3.082901239E0
3.707666079E1,-2.845285892E0,1.127384901E0,2.739047527E0
3.708672656E1,-2.579844952E0,1.130514860E0,2.510578632E0
3.709672598E1,-1.549312115E0,1.099890709E0,2.097550869E0
3.710666536E1,-7.952322960E-1,6.038918495E-1,2.199775934E0
3.711671694E1,-5.123357773E-1,4.190526009E-1,2.358398438E0
3.712671544E1,3.571605682E-2,4.568293095E-1,2.448637486E0
3.713672602E1,3.548164368E-1,2.041864395E-1,2.499353647E0
3.714673094E1,9.288406372E-2,9.256601334E-2,2.642690659E0
3.715674432E1,-2.821350098E-2,1.943466663E-1,2.477838993E0
3.716671171E1,-1.518068314E-1,-1.540088654E-2,1.960738420E0
3.717668336E1,-1.208056450E0,-5.982058048E-1,1.321574807E0
3.718666929E1,-2.208407402E0,-6.846220493E-1,9.511059523E-1
3.719672582E1,-2.355734348E0,-6.194338799E-1,6.873614788E-1
3.720671556E1,-2.512910843E0,-7.338778973E-1,7.264373302E-1
3.721671998E1,-2.851396561E0,-8.939397335E-1,6.164461970E-1
3.722671994E1,-3.370545864E0,-1.367303133E0,8.543599844E-1
3.723667394E1,-2.552030563E0,-1.239762545E0,2.045530319E0
3.724667052E1,-1.518702030E0,-4.986765385E-1,4.188444138E0
3.725666659E1,-2.005766869E0,-8.108322620E-1,4.425446510E0
3.726675094E1,-1.565156937E0,-1.246999741E0,3.368367672E0
3.727666686E1,-1.379316330E0,-1.027416706E0,2.305186749E0
3.728669159E1,-1.031721115E0,-3.966085911E-1,-3.140442967E-1
3.729672317E1,-1.425444603E0,-1.590623856E-1,-1.119749308E0
3.730667444E1,-1.188606739E0,1.723768711E-1,-1.681534529E0
3.731666882E1,-1.052710533E0,-4.152917862E-2,-2.022318840E0
3.732673036E1,-1.318840981E0,-5.138776302E-1,-2.069246054E0
3.733669552E1,-2.125624657E0,-3.354384899E-1,-1.768099785E0
3.734667409E1,-2.869406223E0,-3.775520325E-1,-7.776379585E-1
3.735669925E1,-3.193570614E0,-8.652243614E-1,2.656815648E-1
3.736672967E1,-2.231188297E0,-8.265373707E-1,1.561986327E0
3.737679317E1,-1.461501122E0,-8.712084293E-1,2.047087431E0
3.738666721E1,-1.096860886E0,-8.075134754E-1,6.052630544E-1
3.739665798E1,-3.757572174E-2,-3.056592941E-1,-5.955997705E-1
3.740666729E1,9.292793274E-1,3.564319611E-1,-1.594438434E0
3.741667094E1,9.101734161E-1,7.687187195E-2,-2.254022837E0
3.742671652E1,3.105850220E-1,-5.439355373E-1,-2.516384363E0
3.743667159E1,-1.592330933E-1,-7.192473412E-1,-2.417605400E0
3.744666436E1,-5.666236877E-1,-8.337993622E-1,-2.199025154E0
3.745667202E1,-9.339694977E-1,-9.075927734E-1,-1.963566899E0
3.746666694E1,-9.247989655E-1,-6.619033813E-1,-1.628195167E0
3.747669225E1,-5.656251907E-1,-2.296597958E-1,-1.091193676E0
3.748673725E1,-2.121896744E-1,-1.439611912E-1,-8.572802544E-1
3.749671779E1,7.289123535E-2,-2.759101391E-1,-9.940665960E-1
3.750666959E1,1.555013657E-1,-4.779279232E-1,-1.295883298E0
3.751676752E1,-1.580638885E-1,-9.960327148E-1,-1.604423761E0
3.752674079E1,-4.594306946E-1,-1.947724581E0,-2.343385696E0
3.753679744E1,-3.352899551E-1,-2.263293028E0,-2.384743452E0
3.754687336E1,4.721641541E-1,-1.723983765E0,-2.140686989E0
3.755669648E1,1.411168098E0,-6.266398430E-1,-2.037068129E0
3.756667059E1,1.597156525E0,-3.313446045E-2,-2.268132687E0
3.757666906E1,6.194477081E-1,-3.021333218E-1,-2.672775507E0
3.758669829E1,-5.748519897E-1,-3.063495159E-1,-2.730074406E0
3.759672832E1,-7.460069656E-1,1.249163151E-1,-2.498540640E0
3.760667475E1,-4.414424896E-1,3.801352978E-1,-2.362561464E0
3.761665829E1,-1.267494202E0,-1.179451942E-1,-2.646772861E0
3.762672452E1,-1.656329155E0,-3.725517988E-1,-2.403780222E0
3.763666675E1,-1.875598431E0,-2.115981579E-1,-1.695366025E0
3.764671679E1,-1.815020561E0,6.495678425E-2,-1.244787335E0
3.765666786E1,-2.042127609E0,5.613322258E-1,-1.276189566E0
3.766673006E1,-2.539520264E0,6.365545988E-1,-1.806760073E0
3.767666782E1,-3.153511047E0,6.026414037E-1,-2.237870693E0
3.768673832E1,-3.687778473E0,7.202113867E-1,-2.161768913E0
3.769666063E1,-4.551743507E0,7.395440936E-1,-1.957338810E0
3.770668667E1,-5.049160480E0,7.148604989E-1,-1.413461685E0
3.771669656E1,-4.881335735E0,8.218827844E-1,-1.102987051E0
3.772666486E1,-4.502043724E0,1.036369562E0,-1.478500247E0
3.773667306E1,-4.206778526E0,1.148365974E0,-1.988588452E0
3.774668579E1,-3.896239758E0,1.022753477E0,-2.299654722E0
3.775667090E1,-3.279726505E0,9.983011484E-1,-2.374909639E0
3.776671736E1,-2.897737503E0,6.640275717E-1,-1.891258001E0
3.777671652E1,-2.744619846E0,2.341696024E-1,-1.130715013E0
3.778669217E1,-2.517854691E0,-6.954336166E-2,-6.417372227E-1
3.779671959E1,-2.051107883E0,-1.779365540E-2,-2.733031511E-1
3.780672978E1,-2.007036209E0,4.326511621E-1,-4.578466415E-1
3.781666021E1,-1.908960819E0,8.894780874E-1,-1.381173849E0
3.782672606E1,-1.777468681E0,1.258609772E0,-2.528601408E0
3.783667017E1,-1.619995117E0,1.611575127E0,-3.164827347E0
3.784666232E1,-1.667012691E0,1.620616794E0,-3.179167271E0
3.785674213E1,-1.607905388E0,1.691580176E0,-3.070057869E0
3.786667498E1,-1.513452530E0,2.008419037E0,-2.575361252E0
3.787667740E1,-1.585958481E0,2.174013615E0,-1.451166272E0
3.788674740E1,-1.938087463E0,1.952425957E0,-7.434505224E-1
3.789671086E1,-3.072908401E0,1.057519913E0,-4.040244818E-1
3.790669202E1,-5.092816353E0,6.451177597E-2,-5.218179226E-1
3.791674806E1,-6.855832100E0,-1.025457144E0,-7.133160830E-1
3.792671086E1,-7.860795021E0,-1.516620159E0,-1.818580270E0
3.793668748E1,-6.546870232E0,-1.353055120E0,-6.583376527E-1
3.794667363E1,1.491898537E0,8.349704742E-2,2.080938816E-1
3.795667140E1,2.209522247E0,4.997389317E-1,1.600151956E-1
3.796666159E1,-9.543008804E-1,-1.031934977E0,-1.591630340E0
3.797671006E1,-3.312962532E0,-2.158930302E0,-2.393677950E0
3.798669306E1,-4.989224434E0,-2.482201576E0,-8.328864574E-1
3.799674540E1,-7.296591759E0,-3.086183310E0,7.422252893E-1
3.800668982E1,-8.818593025E0,-3.830948114E0,-1.890290976E-1
3.801667502E1,-7.201816082E0,-3.785167694E0,-1.561663151E0
3.802668286E1,-2.185636997E0,-3.083964109E0,-3.045144558E0
3.803667275E1,7.990360260E-1,-1.806800246E0,-6.450272560E0
3.804673421E1,2.397962570E0,-7.454433441E-1,-1.016336727E1
3.805671232E1,7.593741417E0,7.484078407E-2,-9.332068443E0
3.806665902E1,1.095431900E1,5.938652754E-1,-6.812056541E0
3.807667794E1,1.134316254E1,8.830380440E-2,-6.503888130E0
3.808666709E1,1.244562817E1,-5.428817272E-1,-5.347123146E0
3.809667302E1,1.333648300E1,-7.642030716E-2,-3.321445942E0
3.810674105E1,1.256155396E1,6.007733345E-1,-3.579599857E0
3.811668528E1,1.219684601E1,9.989981651E-1,-5.144525051E0
3.812667586E1,1.363054848E1,1.135876417E0,-4.732628822E0
3.813670644E1,1.449423885E1,1.332163215E0,-2.592625618E0
3.814666755E1,1.343484592E1,9.448537827E-1,-1.049017429E0
3.815671798E1,1.160299110E1,7.442605495E-1,-6.681715250E-1
3.816671175E1,1.044264984E1,1.908500314E0,-1.077159762E0
3.817672694E1,9.669892311E0,3.059309483E0,-9.325858355E-1
3.818673505E1,8.195001602E0,3.301135778E0,-7.170271873E-1
3.819669148E1,6.450173378E0,3.095403194E0,-1.687085152E0
3.820668055E1,5.286074638E0,3.189580917E0,-2.587026119E0
3.821674086E1,4.205348969E0,3.202162743E0,-3.180836201E0
3.822674309E1,3.410250664E0,2.941207647E0,-4.669927120E0
3.823665494E1,3.095543861E0,3.146646023E0,-7.172572136E0
3.824663890E1,3.525302887E0,3.795474768E0,-8.560011864E0
3.825664521E1,3.133618355E0,3.805632591E0,-7.282956600E0
3.826664482E1,2.146614075E0,2.122079849E0,-4.866367817E0
