"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.487390010E1,7.540521026E-1,-7.684888244E-1,-5.539122820E-1
2.488388737E1,6.880786419E-1,-9.566352963E-1,-2.509230971E-1
2.489390280E1,5.958380103E-1,-9.902328849E-1,-7.798714563E-3
2.490390760E1,5.231450200E-1,-6.609765291E-1,8.993972093E-2
2.491386272E1,4.968777597E-1,-2.345926166E-1,-9.020444937E-3
2.492390860E1,4.394564629E-1,-8.572474122E-3,-2.197689563E-1
2.493386222E1,3.765373230E-1,2.319252118E-2,-4.616715908E-1
2.494390587E1,4.260174036E-1,-9.653706849E-2,-7.121263742E-1
2.495390883E1,5.921728015E-1,-2.742988467E-1,-9.149336219E-1
2.496389991E1,8.004778624E-1,-5.314731002E-1,-1.056043386E0
2.497390633E1,9.855699539E-1,-6.573113203E-1,-1.161112309E0
2.498386456E1,1.110186577E0,-6.817459464E-1,-1.187990308E0
2.499386583E1,1.165164351E0,-7.733757496E-1,-1.110410452E0
2.500386741E1,1.151114464E0,-9.218159914E-1,-1.024278402E0
2.501390141E1,1.074756384E0,-1.081862688E0,-1.020613313E0
2.502386991E1,9.660223126E-1,-1.321321964E0,-1.162333965E0
2.503386237E1,8.395732045E-1,-1.488088131E0,-1.434169054E0
2.504390172E1,6.593679786E-1,-1.501527190E0,-1.740823388E0
2.505387460E1,5.078734159E-1,-1.616980672E0,-2.001662970E0
2.506386933E1,4.577824175E-1,-1.573609233E0,-2.198972464E0
2.507387783E1,3.753156066E-1,-1.491142511E0,-2.396281958E0
2.508387222E1,-1.481959075E-1,-1.627365351E0,-2.287547827E0
2.509386768E1,-5.324301124E-1,-1.793520808E0,-1.930802464E0
2.510388914E1,-1.007072449E0,-2.229678392E0,-1.446997166E0
2.511389910E1,-1.491488576E0,-2.602917194E0,-1.112853885E0
2.512387510E1,-1.829297066E0,-2.600473642E0,-9.387573600E-1
2.513390491E1,-1.993008971E0,-2.590088844E0,-8.269690275E-1
2.514390222E1,-1.999117613E0,-2.780067921E0,-8.171951771E-1
2.515387603E1,-1.915428996E0,-3.161247969E0,-9.094358683E-1
2.516393806E1,-1.890383601E0,-3.598627329E0,-9.747984409E-1
2.517387018E1,-2.052873611E0,-3.604736090E0,-9.173771143E-1
2.518389887E1,-2.324097872E0,-2.550382614E0,-8.630101085E-1
2.519390145E1,-2.492696762E0,-1.435553670E0,-8.813360333E-1
2.520390918E1,-2.544620275E0,-1.051319480E0,-7.897062302E-1
2.521386553E1,-2.490253210E0,-1.273063540E0,-5.471927524E-1
2.522387326E1,-2.331428289E0,-1.454490542E0,-3.340007365E-1
2.523390264E1,-2.229413748E0,-1.388517141E0,-1.825061738E-1
2.524386614E1,-2.316156626E0,-1.385462761E0,2.518801019E-2
2.525387176E1,-2.526294231E0,-1.812457561E0,3.697160184E-1
2.526390214E1,-2.815233469E0,-2.469748497E0,8.064846396E-1
2.527386722E1,-3.114557505E0,-3.218058348E0,1.234090328E0
2.528386314E1,-3.238563061E0,-3.777611017E0,1.680022001E0
2.529389952E1,-3.252002239E0,-3.720800400E0,2.080138683E0
2.530391249E1,-3.307590961E0,-2.304203987E0,2.252402544E0
2.531390522E1,-3.419990063E0,-9.578570127E-1,2.224913597E0
2.532390456E1,-3.509787321E0,-5.644598007E-1,2.111903667E0
2.533389872E1,-3.438926935E0,-2.217644453E-1,1.935974479E0
2.534390341E1,-3.262386799E0,3.540982679E-2,1.771040916E0
2.535391872E1,-3.134105206E0,6.167702749E-2,1.687352419E0
2.536390014E1,-3.062023163E0,2.423100173E-3,1.832127452E0
2.537386937E1,-3.043697119E0,-8.798495680E-2,2.325706482E0
2.538386022E1,-3.140213966E0,-3.427157700E-1,2.953065157E0
2.539386441E1,-3.347297192E0,-7.361129522E-1,3.396553278E0
2.540387072E1,-3.430374861E0,-1.228470445E0,4.093550682E0
2.541389929E1,-3.429153204E0,-1.806959748E0,4.396539688E0
2.542390714E1,-3.523837328E0,-2.390946865E0,4.618894577E0
2.543386556E1,-3.529945850E0,-2.094066381E0,4.611564636E0
2.544386829E1,-3.421822786E0,-1.452047110E0,4.340340137E0
2.545387183E1,-3.220848083E0,-9.774047136E-1,3.935947180E0
2.546386641E1,-2.952678204E0,-9.315898418E-1,3.646397114E0
2.547386787E1,-2.634417534E0,-9.615222216E-1,3.532165289E0
2.548386541E1,-2.417560339E0,-8.588968515E-1,3.501011133E0
2.549386664E1,-2.367469311E0,-4.984863997E-1,3.527278423E0
2.550390449E1,-2.370523691E0,-2.278731018E-1,3.830267429E0
2.551389906E1,-2.383351803E0,-2.229861766E-1,4.598736286E0
2.552386702E1,-2.405953884E0,-4.239608347E-1,5.422182560E0
2.553390972E1,-2.345478058E0,-7.892582417E-1,5.772819042E0
2.554404552E1,-2.147557735E0,-1.114849448E0,5.700737000E0
2.555397406E1,-1.947193980E0,-1.448381901E0,5.532138348E0
2.556389883E1,-1.808527589E0,-2.013432264E0,5.550464153E0
2.557389818E1,-1.694295764E0,-2.882693291E0,5.695239544E0
2.558389810E1,-1.586783528E0,-3.616953373E0,5.803973198E0
2.559390068E1,-1.361374259E0,-3.604736090E0,5.954246044E0
2.560390064E1,-1.028452754E0,-2.799615622E0,6.256013870E0
2.561389822E1,-7.138571143E-1,-1.535124779E0,6.607261181E0
2.562390222E1,-4.969999790E-1,-1.119736433E0,7.100840092E0
2.563386164E1,-2.605951130E-1,-1.223583460E0,7.843652248E0
2.564389595E1,-1.616349518E-1,-1.291389465E0,8.815539360E0
2.565388402E1,-2.227214724E-1,-1.202814102E0,9.917539597E0
2.566387945E1,-1.103222668E-1,-1.078197598E0,1.101282120E1
2.567392291E1,3.203377128E-1,-1.245574594E0,1.176662922E1
2.568394764E1,8.847772479E-1,-1.671347737E0,1.168538380E1
2.569394137E1,1.174327374E0,-1.998160601E0,1.080268383E1
2.570388060E1,9.544158578E-1,-2.076961994E0,9.711678505E0
2.571405814E1,4.107457697E-1,-2.329860210E0,8.646328926E0
2.572393345E1,-2.050063908E-1,-2.698822975E0,8.607234001E0
2.573389276E1,2.956587635E-2,-2.461196423E0,8.435581207E0
2.574391064E1,4.327369332E-1,-2.068409920E0,7.953608036E0
2.575393945E1,8.756142855E-1,-1.824064016E0,7.385503292E0
2.576395318E1,1.221974850E0,-1.803905487E0,6.791131496E0
2.577393799E1,1.457157969E0,-1.828950882E0,6.190650940E0
2.578389776E1,1.750984192E0,-1.872322321E0,5.582839966E0
2.579386860E1,2.069244862E0,-1.826507449E0,4.905390739E0
2.580390437E1,2.214630842E0,-1.525350928E0,4.364774704E0
2.581386603E1,2.130331516E0,-1.258402824E0,4.416087627E0
2.582386672E1,1.801685929E0,-1.284059167E0,5.120415211E0
2.583390253E1,1.184712052E0,-1.471594810E0,6.117958069E0
2.584386702E1,5.561317205E-1,-1.409897327E0,6.957897663E0
2.585386629E1,2.042733282E-1,-1.214420557E0,7.397720814E0
2.586386891E1,6.499606371E-2,-1.064147592E0,7.420933723E0
2.587386352E1,8.210028708E-2,-6.976284385E-1,7.223013401E0
2.588386445E1,9.309586138E-2,-5.412469506E-1,6.816787720E0
2.589390476E1,-8.918635547E-3,-6.951850057E-1,6.097799778E0
2.590387795E1,-6.878343225E-2,-7.263391018E-1,5.372091770E0
2.591386506E1,-9.773857892E-4,-6.536461711E-1,4.957314014E0
2.592386326E1,5.705481023E-2,-4.545041025E-1,4.603623390E0
2.593390749E1,1.254717112E-1,-1.869451255E-1,4.113709450E0
2.594390472E1,1.663996875E-1,-8.065457642E-2,3.793004751E0
2.595390483E1,6.133086979E-2,-5.438736826E-2,3.793004751E0
2.596390268E1,-2.190562785E-1,-1.590285636E-2,3.976875305E0
2.597386610E1,-6.100100279E-1,-6.110688299E-2,3.997033834E0
2.598390376E1,-9.459859133E-1,1.525127143E-2,3.599971294E0
2.599386599E1,-1.109086871E0,3.102991879E-1,3.077070713E0
2.600389252E1,-1.226373076E0,4.343048334E-1,2.565776587E0
2.601386860E1,-1.330220103E0,3.952094615E-1,1.967739463E0
2.602387210E1,-1.361985087E0,4.074267447E-1,1.490042925E0
2.603390587E1,-1.357709050E0,4.843957722E-1,1.457666993E0
2.604390099E1,-1.376645923E0,5.039435029E-1,2.852883101E0
2.605390091E1,-1.321668029E0,5.076087117E-1,3.951218843E0
2.606390145E1,-1.266690135E0,5.405954123E-1,5.088039398E0
2.607569341E1,-1.259970665E0,5.271563530E-1,6.056260586E0
2.608389837E1,-1.195829749E0,4.953913391E-1,6.645745754E0
2.609390010E1,-9.197186828E-1,5.027217865E-1,6.642080307E0
2.610390960E1,-3.766595125E-1,2.974710166E-1,5.967685223E0
2.611386752E1,3.533244431E-1,7.511606812E-2,4.805819511E0
2.612390426E1,1.096747518E0,-1.242090017E-3,3.616464615E0
2.613390418E1,1.652024031E0,-5.133304000E-2,2.725212336E0
2.614389841E1,1.895148396E0,1.349808574E-1,2.047762632E0
2.615388772E1,1.874989748E0,3.243490756E-1,1.555405498E0
2.616386883E1,1.735712528E0,2.174476683E-1,1.369091630E0
2.617386903E1,1.627589345E0,4.457280412E-2,1.477214694E0
2.618386468E1,1.656910896E0,-1.667865813E-1,1.733167291E0
2.619387072E1,1.844446540E0,-5.840075016E-1,2.031880140E0
2.620393395E1,2.119335890E0,-9.670200348E-1,2.397177696E0
2.621390345E1,2.358795166E0,-1.154555678E0,2.761253357E0
2.622393310E1,2.515787363E0,-1.144781828E0,2.890146017E0
2.623389976E1,2.611082315E0,-7.171761394E-1,2.557224274E0
2.624390518E1,2.686829805E0,-2.144340575E-1,1.852285981E0
2.625390618E1,2.785179138E0,4.396193847E-2,9.934094548E-1
2.626390179E1,2.924456358E0,7.572692633E-2,9.910269827E-2
2.627387849E1,3.047851086E0,-9.898053110E-2,-6.577593684E-1
2.628390110E1,3.034412146E0,-3.256115317E-1,-1.119573474E0
2.629386602E1,2.798007250E0,-3.372179866E-1,-1.200818539E0
2.630396022E1,2.454090118E0,-1.979407072E-1,-9.118793011E-1
2.631390356E1,2.247006655E0,-2.242079079E-1,-2.277102023E-1
2.632387699E1,2.321532249E0,-4.373998940E-1,7.777739763E-1
2.633390014E1,2.598254204E0,-7.697105408E-1,1.827851415E0
2.634390122E1,2.985542774E0,-1.263900638E0,2.732542753E0
2.635390226E1,3.401541948E0,-1.549785495E0,3.284153938E0
2.636386445E1,3.591521263E0,-1.533292174E0,3.168700457E0
2.637386626E1,2.974547148E0,-1.253515840E0,1.233479500E0
2.638386852E1,2.461420536E0,-8.094167709E-1,-3.650937974E-2
2.639391152E1,1.958678365E0,-8.283535838E-1,-1.089030147E0
2.640387260E1,1.664852142E0,-1.303606868E0,-1.705393195E0
2.641386706E1,1.734490752E0,-1.650578260E0,-1.817792416E0
2.642386837E1,2.054584265E0,-1.962119579E0,-1.436612487E0
2.643386699E1,2.324586630E0,-2.333525419E0,-7.237328291E-1
2.644386745E1,2.314812899E0,-2.770294189E0,5.267694592E-2
2.645388333E1,2.052140713E0,-3.159415245E0,7.105787992E-1
2.646387018E1,1.649580479E0,-3.040296555E0,1.142460585E0
2.647387376E1,1.228083491E0,-2.005491018E0,1.139406204E0
2.648386664E1,1.019778490E0,-9.920654893E-1,7.447872162E-1
2.649386406E1,1.064982533E0,-6.444831491E-1,3.263445795E-1
2.650389272E1,1.176770806E0,-6.487592459E-1,8.083782159E-3
2.651386760E1,1.221974850E0,-6.860219836E-1,-3.205617070E-1
2.652386952E1,1.172494769E0,-8.057516217E-1,-6.076683998E-1
2.653387364E1,1.014280677E0,-1.219307423E0,-9.302052855E-1
2.654391149E1,8.249124289E-1,-1.858272433E0,-1.462268829E0
2.655390606E1,6.599788070E-1,-2.419046640E0,-2.095125437E0
2.656386572E1,5.219233036E-1,-2.770905018E0,-2.605197906E0
2.657386852E1,3.857003152E-1,-3.194845438E0,-2.640017033E0
2.658390645E1,2.751336992E-1,-3.833199739E0,-2.117116451E0
2.659388268E1,3.172833920E-1,-4.229651451E0,-1.551455140E0
2.660388176E1,6.276029944E-1,-3.642609835E0,-1.580165863E0
2.661390699E1,8.297993541E-1,-2.634682178E0,-2.068858147E0
2.662390206E1,7.619933486E-1,-2.042142868E0,-2.625356436E0
2.663386156E1,6.660875082E-1,-1.872933269E0,-3.074953079E0
2.664390191E1,6.233268976E-1,-2.059247017E0,-3.257601976E0
2.665390668E1,6.306573153E-1,-2.394001245E0,-3.238665104E0
2.666386979E1,5.445253253E-1,-2.466694117E0,-3.183687210E0
2.667391091E1,2.335948646E-1,-2.321308136E0,-3.068844557E0
2.668386410E1,-1.646892726E-1,-2.149655104E0,-2.994318962E0
2.669390345E1,-4.670675695E-1,-1.776416540E0,-3.018753529E0
2.670394206E1,-4.163657725E-1,-1.490531564E0,-2.957667112E0
2.671393279E1,-2.373822480E-1,-1.408675671E0,-2.927123785E0
2.672389110E1,-1.268156320E-1,-1.593767762E0,-2.950336695E0
2.673389399E1,-1.624901779E-2,-1.818566203E0,-3.013866663E0
2.674394399E1,1.193630621E-1,-1.981056333E0,-3.123822451E0
2.675393826E1,1.780061275E-1,-2.041532040E0,-3.193460941E0
2.676388649E1,8.454374969E-2,-2.032979965E0,-3.046242476E0
2.677389495E1,-7.916814089E-2,-2.030536413E0,-2.709655762E0
2.678388226E1,-1.982868612E-1,-1.994495392E0,-2.387729883E0
2.679393210E1,-3.222925067E-1,-1.824674845E0,-2.181257248E0
2.680393541E1,-5.110498667E-1,-1.560781121E0,-2.042590857E0
2.681388410E1,-6.368880868E-1,-1.163718700E0,-1.870937705E0
2.682388668E1,-6.320011616E-1,-7.697105408E-1,-1.723108292E0
2.683388452E1,-6.399424076E-1,-5.656815767E-1,-1.761592746E0
2.684394826E1,-7.969347835E-1,-4.007479548E-1,-2.139718533E0
2.685732176E1,-1.011348486E0,-3.366071284E-1,-2.722483873E0
2.687386491E1,-1.180558205E0,-5.436903834E-1,-3.213008642E0
2.688386599E1,-1.073045850E0,-5.827857852E-1,-3.018142700E0
2.689386333E1,-9.026144743E-1,-5.326948166E-1,-2.553885221E0
2.690388568E1,-7.224091887E-1,-5.467447042E-1,-1.930191636E0
2.691386987E1,-5.226563215E-1,-5.174232125E-1,-1.361476064E0
2.692386556E1,-3.772703707E-1,-3.201137483E-1,-9.656354189E-1
2.693390033E1,-3.125186563E-1,-1.362433136E-1,-7.658824921E-1
2.694386476E1,-3.565009534E-1,-1.162680052E-2,-7.157915831E-1
2.695390541E1,-5.177693963E-1,1.288722008E-1,-7.493891716E-1
2.696386645E1,-6.772052050E-1,1.698001772E-1,-7.726020217E-1
2.697386548E1,-7.737218738E-1,-4.827871546E-2,-9.027163386E-1
2.698389714E1,-7.938804626E-1,-2.590272129E-1,-1.216090083E0
2.699386256E1,-7.602828741E-1,-3.127833605E-1,-1.529464006E0
2.700386495E1,-7.951021791E-1,-3.341636658E-1,-1.611319900E0
2.701386333E1,-9.252164960E-1,-2.742988467E-1,-1.424395204E0
2.702390952E1,-8.195368052E-1,6.473135948E-2,-7.469456792E-1
2.703393106E1,-6.271142364E-1,2.223345935E-1,-5.386406183E-1
2.704392533E1,-5.360953212E-1,3.860464692E-1,-4.708345532E-1
2.705389010E1,-5.116606951E-1,4.361374080E-1,-4.696128368E-1
2.706392329E1,-4.945565164E-1,3.921551108E-1,-4.286848605E-1
2.707390037E1,-4.902804494E-1,2.259997725E-1,-3.694309294E-1
2.708388187E1,-5.293757915E-1,-1.014239937E-1,-3.627114296E-1
2.709387772E1,-5.403713584E-1,-4.276260436E-1,-4.360152483E-1
2.710388402E1,-4.768414199E-1,-6.347092986E-1,-5.197038054E-1
2.711394298E1,-3.925420046E-1,-6.909089088E-1,-5.056539178E-1
2.712389129E1,-2.783102095E-1,-5.375817418E-1,-4.457890987E-1
2.713388291E1,-1.610240936E-1,-3.549330831E-1,-3.211725950E-1
2.714392314E1,-7.733554393E-2,-2.742988467E-1,-8.843293041E-2
2.715390760E1,6.963862106E-3,-2.235970497E-1,1.272025108E-1
2.716392445E1,1.047023013E-1,-2.107688785E-1,2.176105678E-1
2.717388198E1,1.462411284E-1,-2.242079079E-1,2.212757617E-1
2.718394233E1,6.133086979E-2,1.105462462E-1,8.749625832E-2
2.719390191E1,-1.219287068E-1,4.410243332E-1,-9.942850471E-2
2.720389587E1,-2.758667469E-1,4.172005951E-1,-1.733431965E-1
2.721390514E1,-3.204599023E-1,2.351627648E-1,-1.886148155E-1
2.722391045E1,-2.288301289E-1,-2.323323861E-2,-2.161037624E-1
2.723393676E1,-4.068362713E-2,-2.529185712E-1,-1.201979220E-1
2.724394014E1,1.010371074E-1,-3.555439413E-1,1.430850029E-1
2.725411006E1,1.957212240E-1,-2.993443310E-1,3.935397565E-1
2.726390387E1,3.539353013E-1,-3.494352698E-1,4.369111955E-1
2.727394341E1,5.048190355E-1,-5.235318542E-1,3.752138019E-1
2.728393383E1,5.726251006E-1,-6.683068871E-1,3.055751622E-1
2.729388125E1,5.158146620E-1,-8.442360759E-1,2.890818119E-1
2.730387706E1,3.490484059E-1,-1.043378234E0,3.623856306E-1
2.731388937E1,2.158797681E-1,-7.220630646E-1,3.678834140E-1
2.732390614E1,2.018298656E-1,1.111571044E-1,2.279952765E-1
2.733388422E1,1.761735231E-1,5.570887923E-1,1.583566368E-1
2.734388868E1,-2.907718718E-2,8.215934038E-1,2.212757617E-1
2.735388006E1,-1.011592820E-1,1.108089209E0,5.267694592E-2
2.736388429E1,-1.909564883E-1,1.021346331E0,-5.911139399E-2
2.737394787E1,-2.593733966E-1,8.716843724E-1,-5.483533815E-2
2.738407275E1,-2.013411969E-1,9.065036774E-1,-8.293513954E-2
2.739394006E1,-6.389650702E-2,8.545801640E-1,-1.250848472E-1
2.740387798E1,-1.502728742E-2,6.035145521E-1,-1.617367566E-1
2.741388491E1,-8.833111823E-2,4.239201248E-1,-2.087733746E-1
2.742393152E1,-1.488067806E-1,3.463402390E-1,-2.228232771E-1
2.743388652E1,-9.810496122E-2,2.907514870E-1,-1.727323234E-1
2.744388379E1,8.943067491E-2,2.883080244E-1,-7.255043089E-2
2.745400329E1,3.472158015E-1,2.657060325E-1,8.932885528E-2
2.746389514E1,5.671272874E-1,2.070629597E-1,2.988556325E-1
2.747394287E1,6.721961498E-1,1.062701941E-1,5.108258724E-1
2.748389106E1,6.379876733E-1,-1.105869710E-1,6.745377183E-1
2.749388633E1,4.620584548E-1,-3.103398979E-1,7.166874409E-1
2.750396972E1,2.879618704E-1,-7.271332294E-2,4.815043509E-1
2.751390598E1,1.987755448E-1,2.962492704E-1,4.229223728E-2
2.752388914E1,6.805038452E-2,3.787160814E-1,-2.973488271E-1
2.753388960E1,-1.017701477E-1,3.200730383E-1,-3.975307345E-1
2.754388060E1,-1.964542717E-1,4.624046385E-1,-3.187291324E-1
2.755388291E1,-1.653001457E-1,8.173173666E-1,-2.124385685E-1
2.756392745E1,-8.344419301E-2,1.265692353E0,-2.008321285E-1
2.757388556E1,-5.473352969E-2,1.554020762E0,-3.358333409E-1
2.758389522E1,-8.527678996E-2,1.600446582E0,-5.691838861E-1
2.759390310E1,-1.237612963E-1,1.393363237E0,-6.742527485E-1
2.760388929E1,-1.182635128E-1,1.088541508E0,-5.838446617E-1
2.761388318E1,2.284635790E-2,7.861632109E-1,-4.415130317E-1
2.762388841E1,3.521027267E-1,3.921551108E-1,-3.504941165E-1
2.763389125E1,7.485542893E-1,2.583756447E-1,-3.181182444E-1
2.764393225E1,1.141951561E0,6.462751031E-1,-3.908112049E-1
2.765387895E1,1.398514867E0,9.724771380E-1,-5.050430298E-1
2.766394168E1,1.327043653E0,1.186890721E0,-4.018068016E-1
2.767388141E1,6.789156795E-1,1.244312167E0,-6.277658790E-2
2.768394156E1,4.321260750E-1,1.571125031E0,3.006882370E-1
2.769388941E1,3.404962718E-1,1.919929028E0,5.236540437E-1
2.770394475E1,3.624874353E-1,1.843570948E0,6.531574726E-1
2.771394798E1,3.954741657E-1,1.398861051E0,7.179091573E-1
2.772392764E1,3.551570475E-1,7.977696657E-1,6.537683010E-1
2.773390214E1,2.519208193E-1,2.504343987E-1,5.218214393E-1
2.774394737E1,1.499063224E-1,-1.802256107E-1,4.851695299E-1
2.775393372E1,2.528982051E-2,-4.569475651E-1,6.055099368E-1
2.776393510E1,-1.036027446E-1,-5.033733249E-1,8.058737516E-1
2.777392618E1,-1.805717796E-1,-3.304984570E-1,1.025785327E0
2.778392964E1,-2.025629282E-1,6.289875507E-2,1.267077088E0
2.779388172E1,-2.404365689E-1,5.302106738E-1,1.527916551E0
2.780393441E1,-2.770884633E-1,8.979516029E-1,1.734999895E0
2.781389772E1,-2.734232843E-1,9.749205709E-1,1.880996704E0
2.782388825E1,-2.856405973E-1,6.071797013E-1,1.970183015E0
2.783393837E1,-3.094643354E-1,-6.355034560E-2,1.891992211E0
2.784393952E1,-3.516140282E-1,-8.026972413E-1,1.622600675E0
2.785388249E1,-4.798957407E-1,-1.268176675E0,1.246307611E0
2.786386998E1,-7.254635692E-1,-1.170438170E0,9.017795920E-1
2.787390802E1,-9.172752500E-1,-8.118602633E-1,8.315300941E-1
2.788387018E1,-8.806233406E-1,-3.726481497E-1,1.036780834E0
2.789398091E1,-6.265033484E-1,-2.567670122E-2,1.367259026E0
2.790386395E1,-2.795319557E-1,2.925840914E-1,1.851675153E0
2.791386475E1,-1.500285119E-1,5.803016424E-1,2.557224274E0
2.792497929E1,-2.257758081E-1,6.169535518E-1,3.161370039E0
2.793921002E1,-5.733581185E-1,2.993036211E-1,2.947567225E0
2.795442168E1,-8.781798482E-1,-2.058819532E-1,2.398399353E0
2.796388183E1,-1.088928342E0,-6.579222083E-1,1.772262692E0
2.797388183E1,-1.085874081E0,-7.391672730E-1,1.136351943E0
2.798387018E1,-9.795835018E-1,-5.864509940E-1,6.537683010E-1
2.799388191E1,-7.834957242E-1,-3.476026952E-1,1.366037250E0
2.800390283E1,-6.234490275E-1,-1.179173589E-1,2.555391788E0
2.801391872E1,-3.662748039E-1,1.557502747E-1,3.544382572E0
2.802518222E1,-3.518583998E-2,3.976529241E-1,4.017803192E0
2.803392110E1,2.256536186E-1,7.012529969E-1,4.039794445E0
2.804395495E1,4.052479863E-1,8.411411047E-1,3.519948006E0
2.805387445E1,5.488013625E-1,8.472497463E-1,2.519350767E0
2.806388348E1,6.856351495E-1,4.220875204E-1,1.670248151E0
2.807390887E1,6.697526574E-1,1.288722008E-1,1.448504090E0
2.808390083E1,4.626693428E-1,1.600263268E-1,1.689185023E0
2.809398460E1,1.920560300E-1,1.862935424E-1,2.020273924E0
2.810390625E1,-4.557054862E-2,1.368134469E-1,2.019052029E0
2.811386372E1,-4.200309515E-1,1.991217136E-1,1.715452194E0
2.812388402E1,-9.105557203E-1,1.429221034E-1,1.378254533E0
2.813387883E1,-1.283183455E0,4.762713239E-2,1.074654579E0
2.814386637E1,-1.403523922E0,4.672915637E-1,6.311662793E-1
2.815390529E1,-1.210490584E0,9.413229823E-1,3.281771839E-1
2.816391987E1,-1.032728791E0,1.065939426E0,8.034303188E-1
2.817391099E1,-1.223929524E0,1.112976074E0,1.689795852E0
2.818390464E1,-1.567846775E0,1.092206717E0,2.216361523E0
2.819392018E1,-2.000339270E0,1.133745551E0,2.221859455E0
2.820390364E1,-2.434664488E0,1.169786572E0,1.838236094E0
2.821390525E1,-2.600208998E0,1.120917320E0,1.235312104E0
2.822391168E1,-2.561724424E0,7.776111364E-1,7.728870511E-1
2.823390637E1,-2.404121161E0,2.516561151E-1,5.108258724E-1
2.824392633E1,-2.078530073E0,-7.149159908E-2,3.587204516E-1
2.825387422E1,-1.669861197E0,-1.099760979E-1,4.179743528E-1
2.826390887E1,-1.307618141E0,-2.058819532E-1,5.884057283E-1
2.827391156E1,-1.070602417E0,-4.202956557E-1,7.814391851E-1
2.828396829E1,-9.612575173E-1,-5.882835388E-1,1.103976011E0
2.829387329E1,-9.533162713E-1,-7.397781610E-1,1.460110545E0
2.830388845E1,-9.172752500E-1,-7.446650863E-1,1.562124968E0
2.831390541E1,-8.592430353E-1,-5.375817418E-1,1.297009468E0
2.832387649E1,-8.189259171E-1,-2.944574058E-1,1.282959580E0
2.833386995E1,-7.340156436E-1,-2.934189141E-2,1.295787811E0
2.834387349E1,-6.741508842E-1,7.694865763E-2,1.283570409E0
2.835390541E1,-6.601009369E-1,1.148222983E-1,1.220651269E0
2.836391887E1,-7.089701891E-1,1.771305501E-1,1.061826348E0
2.837390983E1,-7.688349485E-1,3.048014045E-1,8.046520352E-1
2.838390091E1,-7.272961140E-1,3.677205145E-1,5.065497756E-1
2.839387210E1,-5.819101930E-1,2.864754498E-1,3.049643040E-1
2.840389956E1,-4.383569062E-1,5.984443054E-2,3.116838038E-1
2.841386922E1,-2.819754183E-1,-1.093652397E-1,4.405763745E-1
2.842386214E1,-7.672467828E-2,-1.392976344E-1,4.961651266E-1
2.843386879E1,7.843510062E-2,-1.515149474E-1,4.271373451E-1
2.844386614E1,1.156978831E-1,-1.741169542E-1,2.359365225E-1
2.845386275E1,1.077566221E-1,-1.728952229E-1,-1.329650171E-2
2.846388783E1,3.628539294E-2,-6.049601734E-2,-2.906293273E-1
2.847386898E1,-1.573588997E-1,1.830559596E-2,-4.763323665E-1
2.848387479E1,-3.766595125E-1,1.630806625E-1,-4.231870770E-1
2.849390125E1,-5.764124393E-1,3.023579419E-1,-2.735250890E-1
2.850386525E1,-8.366410136E-1,2.760907412E-1,-1.373021454E-1
2.851390525E1,-1.198884130E0,8.977682889E-2,-4.933755100E-2
2.852395502E1,-1.540968657E0,-1.869451255E-1,2.702060342E-2
2.853389991E1,-1.664363384E0,-4.178521931E-1,2.450995147E-1
